casts,popularity,imdb_avgRating
Robert Prentiss,0.695,4.2
Robert Prosinečki,0.6,8.4
Robert Prosky,2.776,5.675000000000001
Robert Pugh,2.7480000000000007,6.475
Robert Purvis,0.6,6.8
Robert Putnam,0.6,7.0
Robert Płuszka,0.6,6.8
Robert R. Shafer,0.9170000000000001,4.333333333333333
Robert Rauschenberg,0.6,6.9
Robert Redford,8.224000000000002,6.51111111111111
Robert Reed,1.208,3.2
Robert Reiser,0.98,4.1
Robert Rennie,0.6,7.4
Robert Reynolds,1.128,5.9
Robert Rhine,1.4,4.4
Robert Ri'chard,3.271,5.46
Robert Ripley,0.6,5.1
Robert Ritter,0.6,6.1
Robert Rivera,0.6,4.0
Robert Robbin,0.6,5.4
Robert Rodriguez,3.631,6.175
Robert Romanus,2.063,5.3
Robert Roussel,0.6,7.2
Robert Rusler,1.788,5.633333333333333
Robert S. Ball,0.828,5.5
Robert Sampson,0.851,5.8
Robert Saunders,0.694,4.2
Robert Schaller,0.6,6.9
Robert Schupp,0.6,6.1000000000000005
Robert Scott Howard,0.6,2.8
Robert Sean Burke,0.6,6.3
Robert Sean Leonard,1.207,6.65
Robert Seeliger,0.6,6.3
Robert Sella,1.473,5.7
Robert Severson,0.6,6.7
Robert Seña,0.6,6.8
Robert Shaye,1.156,7.3
Robert Sheehan,2.407,4.75
Robert Shoquist,0.6,5.7
Robert Silver,0.6,
Robert Siu Leung,1.4,6.0
Robert Sjöblom,0.6,5.1
Robert Skjærstad,1.4000000000000001,6.114285714285714
Robert Skotak,0.6,7.9
Robert Slater,0.6,3.5
Robert Small,1.176,5.6
Robert Smigel,0.609,7.3
Robert Smith,0.996,8.5
Robert Stack,1.22,4.7
Robert Stadlober,1.473,6.4
Robert Stanton,1.3999999999999997,5.933333333333334
Robert Svoboda,0.6,8.4
Robert T. Bogue,0.84,5.3
Robert Taylor,4.293,5.885714285714285
Robert Tena,0.84,3.3
Robert Thalheim,0.772,6.0
Robert Thompson,1.4,5.6
Robert Tillian,0.6,6.8
Robert Tisch,0.6,7.0
Robert Torti,2.015,4.55
Robert Toupin,0.6,7.1
Robert Towers,1.139,6.5
Robert Townsend,0.802,6.733333333333334
Robert Traband,0.6,7.6
Robert Trujillo,1.025,7.933333333333333
Robert Ugrina,1.96,7.2
Robert Uhrman,0.6,4.1
Robert Urban,0.84,6.6
Robert Urich,1.732,5.0
Robert Van Dyke,0.6,5.4
Robert Vardaros,1.4,4.1
Robert Vattier,0.98,6.5
Robert Vaughn,1.7485714285714284,4.8428571428571425
Robert Vestal,0.6,5.8
Robert Vitelli,0.6,3.8
Robert Vito,1.018,5.2
Robert Váss,0.6,5.9
Robert W. Arbogast,0.6,2.4
Robert W. Smith,0.6,
Robert W. Taylor,0.6,7.0
Robert Wagner,6.246000000000001,5.3100000000000005
Robert Walden,1.4,5.25
Robert Warnock,0.98,5.5
Robert Webster,0.6,7.8
Robert Whaa-ka-dub Monger,0.6,4.2
Robert Whaley,0.6,5.2
Robert Whitehead,0.6,4.8
Robert William Bradford,0.6,6.2
Robert Williams,0.6,6.3
Robert Wilson,0.6,7.0
Robert Winley,2.442,6.6
Robert Wisdom,0.739,6.45
Robert Więckiewicz,0.608,6.050000000000001
Robert Wu,2.594,4.65
Robert Youngren,0.6,6.6
Robert Z'Dar,2.157,5.166666666666668
Robert Zachar,1.4,3.7
Robert Zepeda,0.6,7.4
Robert Zorn,0.6,5.2
Robert Zubrin,0.6,7.8
Robert de Hoog,0.6,6.8
Robert kong,1.38,7.5
Robert-Joseph Slockee,0.6,7.5
Roberta Accardo,0.6,
Roberta Angelica,0.6,4.1
Roberta Bassin,1.96,5.4
Roberta Bonacci,0.6,1.2
Roberta Cartocci,0.656,6.0
Roberta Celea,0.98,6.7
Roberta Connelly,0.6,5.0
Roberta Fiorentini,1.932,7.1
Roberta Flack,1.38,8.1
Roberta Formilli,0.6,5.1
Roberta Fornier,1.3999999999999997,6.8
Roberta Giallo,0.6,
Roberta Gualda,1.38,5.4
Roberta Hill,0.6,7.1
Roberta Lena,0.84,6.5
Roberta Mancino,1.371,5.7
Roberta Mattei,0.698,5.2
Roberta Maxwell,1.282,5.5
Roberta Nanni,0.648,6.3
Roberta Paladini,0.98,7.4
Roberta Rangel,0.6,6.2
Roberta Sferzi,0.6,6.0
Roberta Spagnuolo,0.6,4.1
Roberta Terregna,0.6,4.1
Roberta da Soller,0.6,5.8
Robertas Urbonas,0.6,7.8
Robertino Gioia,0.6,
"Roberto ""Moncho"" Conlazo",0.6,7.5
"Roberto ""Tito"" Cossa",0.6,
Roberto 'El Flaco' Guzmán,0.759,3.0
Roberto 'Sanz' Sanchez,1.217,5.0
Roberto A. Mendoza,0.6,
Roberto Abbiati,0.98,7.0
Roberto Accornero,1.38,6.1000000000000005
Roberto Alagna,0.608,7.1
Roberto Alanís,0.6,5.8
Roberto Andrade,0.6,9.3
Roberto Andò,0.985,6.8
Roberto Angel Salcedo,0.6,5.35
Roberto Arduim,0.6,6.4
Roberto Artiagoitía,0.6,7.05
Roberto Attias,1.219,6.1
Roberto Audio,0.6,5.2
Roberto Baggio,0.6,7.0
Roberto Ballesteros,0.713,5.0
Roberto Barbery,0.6,6.1
Roberto Benigni,4.478000000000001,6.816666666666666
Roberto Berardi,0.6,4.3
Roberto Berliner,0.6,7.0
Roberto Birindelli,0.6,5.5
Roberto Blanco,1.019,2.1
Roberto Bocchi,1.214,6.2
Roberto Bomtempo,0.6,6.5
Roberto Bonfim,1.22,6.3
Roberto Brunetti,1.55,5.839999999999999
Roberto Cabral,0.6,7.1
Roberto Cairo,1.96,5.433333333333334
Roberto Cano,0.6,4.4
Roberto Carlesi,0.6,
Roberto Carnaghi,1.9600000000000004,6.475
Roberto Catarineu,0.6,3.7
Roberto Cazares,0.6,8.2
Roberto Citran,1.5809999999999997,6.512499999999999
Roberto Cobián,0.6,6.7
Roberto Cobo,0.608,6.3
Roberto Codato,0.6,
Roberto Colmenares,0.6,5.7
Roberto Colón,0.6,6.3
Roberto Comacchio,0.6,6.8
Roberto Cossa,0.6,
Roberto Cuenca Martínez,0.6,5.3
Roberto D'Alessandro,1.3999999999999997,4.366666666666667
Roberto D'Amico,0.6,5.9
Roberto Dauguet,0.6,
Roberto De Francesco,1.788,6.7
Roberto De Torres,0.6,5.0
Roberto Della Casa,1.4,4.4
Roberto Della Rocca,0.6,6.2
Roberto Di Palma,0.6,5.800000000000001
Roberto Duailibi,0.6,6.6
Roberto Durán,0.6,7.4
Roberto Edgar Ojeda,0.6,7.0
Roberto Enríquez,5.685000000000001,6.108333333333334
Roberto Escalada,0.972,7.0
Roberto Farnesi,0.694,5.5
Roberto Farías,0.84,5.6000000000000005
Roberto Frota,0.6,5.0
Roberto Garcia Márquez,0.6,6.8
Roberto García Suárez,0.6,6.0
Roberto Gonzalez,1.38,5.2
Roberto Govín,0.6,5.3
Roberto Guerra,0.6,4.6
Roberto Guilhon,0.6,5.1
Roberto Gutierrez,0.6,4.7
Roberto Hacha,0.6,8.1
Roberto Herlitzka,0.7800000000000001,6.85
Roberto Hoyas,1.3999999999999997,6.433333333333334
Roberto Ibáñez,0.6,4.6
Roberto Infascelli,1.094,6.4
Roberto Jerônimo,0.6,7.1
Roberto Leggio,0.6,5.6
Roberto Libertini,2.744,5.0
Roberto Lipari,0.6,5.8
Roberto Lombardi,0.996,4.1
Roberto Lopez,0.605,4.7
Roberto Maciel,0.828,7.0
Roberto Magnani,0.6,7.5
Roberto Magnifico,0.6,5.7
Roberto Malandrino,0.6,6.3
Roberto Malone,6.251,5.1
Roberto Maya,0.6,6.2
Roberto McLean,0.6,6.0
Roberto Medina,1.214,6.6
Roberto Melias,0.6,7.2
Roberto Mollo,0.6,6.3
Roberto Mori,0.6,6.7
Roberto Moyano,0.6,6.2
Roberto Munguía,0.6,
Roberto Negri,0.6,5.9
Roberto Nobile,1.398,6.949999999999999
Roberto Oliveira,0.6,6.85
Roberto Paccussi,0.6,4.3
Roberto Paladini,0.6,6.9
Roberto Palazuelos,0.692,
Roberto Rondelli,0.6,6.2
Roberto San Martín,1.8799999999999997,5.5600000000000005
Roberto Sanchez,0.6,
Roberto Saviano,0.6,6.8
Roberto Sosa,1.4000000000000001,5.557142857142857
Roberto Suárez,0.6,7.3
Roberto Tonet,0.6,6.4
Roberto Trujillo,0.6,6.050000000000001
Roberto Turnbull,0.6,
Roberto Urbina,0.6,5.699999999999999
Roberto Vander,1.96,6.4
Roberto Álamo,1.676,6.3999999999999995
Roberto Álvarez,0.7320000000000001,6.666666666666667
Robertson Dean,0.6,6.3
Robi Damelin,0.6,7.9
Robin Alcorn,0.828,7.4
Robin Arcuri,2.074,5.4
Robin Askwith,1.4,5.9
Robin Atkin Downes,3.704,6.033333333333334
Robin Aubert,2.423,7.133333333333333
Robin Ballard,0.6,5.5
Robin Banks,0.6,7.6
Robin Bartlett,2.461,6.4
Robin Becker,0.6,7.0
Robin Berry,0.694,4.7
Robin Bhatt,1.128,5.3
Robin Bobeau,0.6,4.5
Robin Brûlé,0.752,6.8
Robin Canada,0.6,8.6
Robin Christian-McNair,0.6,6.9
Robin Clark,1.094,4.8
Robin Courcelles,0.6,6.7
Robin Da Roza,0.6,7.7
Robin Dionne,0.6,4.1
Robin Dunne,1.502,5.9750000000000005
Robin Edwards,0.6,5.0
Robin Frates,0.728,1.2
Robin Gierhart,0.6,5.4
Robin Givens,4.326,5.124999999999999
Robin Greenspan,0.6,4.5
Robin Griffith,0.6,5.4
Robin Hines,0.6,2.4
Robin Holzhauer,0.6,5.8
Robin Hunter,0.6,3.8
Robin Knox-Johnston,0.6,7.8
Robin L. Watkins,0.6,6.1
Robin Laing,0.828,6.8
Robin Lord Taylor,2.826,6.05
Robin Lundberg,0.6,6.1
Robin McLeavy,1.016,5.9
Robin Nagle,0.6,
Robin Padilla,0.84,7.292857142857143
Robin Paul,1.96,5.8
Robin Queree,1.4,6.8
Robin Raedeke,0.6,5.6
Robin Rehmann,0.6,6.7
Robin Renucci,1.196,5.880000000000001
Robin Riker,1.364,7.4
Robin Robell,0.6,3.5
Robin Rosenberg,0.6,6.8
Robin Shou,1.584,5.35
Robin Simmons,0.6,7.4
Robin Smith,0.6,5.766666666666667
Robin Soans,1.008,5.65
Robin Spriggs,0.6,6.7
Robin Strasds,0.6,5.7
Robin Sydney,2.222,4.3428571428571425
Robin Thede,0.6,4.0
Robin Thomas,2.598,6.025
Robin Thompson,0.6,3.3
Robin Tunney,6.378499999999999,5.8062499999999995
Robin Walter,1.695,6.1
Robin Walters,0.6,3.0
Robin Weerts,0.6,6.2
Robin Weigert,1.584,6.55
Robin Wilcock,0.63,5.4
Robin Williams,8.360000000000005,6.459259259259259
Robin Wright,8.866904761904763,6.552380952380953
Robin Zander,0.6,7.4
Robin Zibelli,0.6,6.3
Robin de Jesús,1.4,5.9750000000000005
Robinho,0.6,
Robinlynn Sweeney,0.6,4.7
Robinne Lee,2.906,5.933333333333334
Robinson Díaz,0.8400000000000001,6.26
Robinson Reichel,1.38,6.7
Robinson Stévenin,0.6,6.550000000000001
Robo Shankar,1.4,6.4
Robrecht Vanden Thoren,0.648,7.050000000000001
Robson Medeiros,0.6,6.2
Robson Nunes,1.138,6.55
Robyn Allen,0.6,4.0
Robyn Alomar,0.694,
Robyn Barnes,0.6,6.3
Robyn Black,0.6,5.5
Robyn Blythe,0.6,4.5
Robyn Cohen,1.095,5.9
Robyn Griggs,0.6,3.4
Robyn Kerr,0.6,3.3
Robyn Lively,3.068,4.733333333333333
Robyn Maclean,0.6,4.6
Robyn Malcolm,1.62,4.7
Robyn Moore,0.6,5.4
Robyn Nevin,1.4,6.95
Robyn Paris,0.6,3.7
Robyn Reede,0.732,5.1
Roc LaFortune,1.9600000000000002,5.9399999999999995
Rocco Barbaro,0.6,6.9
Rocco Ciarmoli,0.6,3.6
Rocco DiSpirito,0.6,6.8
Rocco Lopez,0.6,7.6
Rocco Militano,0.6,7.0
Rocco Papaleo,1.7879999999999998,5.459999999999999
Rocco Pitanga,0.701,6.175
Rocco Salata,0.98,3.9
Rocco Siffredi,11.743,4.966666666666666
Rocco Sisto,1.22,6.85
Roch Aubert,0.6,7.0
Rochdy Labidi,0.6,7.1
Rochelle Aytes,4.755,5.8999999999999995
Rochelle Ballard,0.655,7.5
Rochelle Buchan,0.6,6.8
Rochelle Redfield,1.423,6.0
Rochelle Robinson,0.6,6.1
Rochelle Rose,0.84,8.3
Rochelle Swanson,2.223,6.9
Rochus Millauer,0.6,5.0
Rochus Misch,0.6,6.9
Rockets Redglare,1.155,7.5
Rocki Craigg,0.6,6.1
Rockmond Dunbar,4.7105,6.6499999999999995
Rocky Carroll,4.012,5.566666666666666
Rocky Hart,0.6,2.2
Rocky La Porte,0.6,7.0
Rocky Lai,1.614,6.9
Rocky Marquette,0.6,4.0
Rocky Marshall,0.84,5.8
Rocky Morton,0.692,5.4
Rocky Sandhu,0.6,3.2
Rocky Votolato,0.6,6.6
Rocqueford Allen,0.6,3.9
Rocío Bravo,0.6,
Rocío Figueroa Sobrero,0.6,8.2
Rocío García,0.6,
Rocío Leal,0.98,3.8
Rocío Miranda,0.6,5.9
Rocío Mostaza,0.6,7.0
Rocío Muñoz-Cobo,2.042,5.166666666666667
Rocío Verdejo,0.6,5.4
Rocío de la Grana,0.6,
Rod Ball,0.694,8.7
Rod Britt,1.4,4.2
Rod Chaouqi,0.6,5.5
Rod Coronado,0.6,7.7
Rod Goodall,0.6,5.4
Rod Hunt,0.6,3.6
Rod Lousich,1.4,6.3
Rod MacLeod,0.6,8.2
Rod Paradot,0.699,6.2
Rod Steiger,1.8530000000000002,6.640000000000001
Rod Taylor,1.737,4.3
Rod Zuanic,1.4,6.7
Roddy Doyle,0.6,8.1
Roddy Piper,1.06,3.425
Rodel Fernando,0.6,7.8
Rodel Velayo,1.8339999999999999,6.188888888888887
Roderick Lam,1.214,6.15
Roderick Maclennan,0.6,4.4
Roderick Paulate,1.214,6.133333333333333
Rodger Bumpass,1.677,6.6
Rodger Corser,0.859,4.5
Rodger Hoopman,0.6,5.3
Rodica Mandache,0.6,
Rodica Tapalagă,0.6,5.9
"Rodney ""Bear"" Jackson",1.786,7.9
Rodney A. Grant,2.744,5.833333333333333
Rodney Afif,1.96,6.425000000000001
Rodney Anderson,0.6,6.6
Rodney Ballard,0.6,4.7
Rodney Bowman,0.6,2.8
Rodney Campbell,0.6,7.6
Rodney Charles,1.4,5.9
Rodney Chester,1.214,7.199999999999999
Rodney Coe,0.6,
Rodney Dangerfield,2.734,5.26
Rodney Eastman,1.787,5.2
Rodney El Haddad,1.094,6.3
Rodney Graham,0.6,8.6
Rodney Harter,0.6,6.3
Rodney King,0.714,8.1
Rodney Litchfield,2.552,7.050000000000001
Rodney Mullen,4.101,7.5
Rodney Mullet,0.6,8.3
Rodney Newman,0.6,6.4
Rodney Perry,0.6,4.8
Rodney Richards,0.6,4.1
Rodney Rowland,2.099,4.666666666666667
Rodney Scott,0.84,4.55
Rodney Winfield,0.6,5.0
Rodolfo,0.6,6.6
Rodolfo Acosta,0.6,
Rodolfo Almada,0.6,
Rodolfo Arias,0.7639999999999999,5.333333333333333
Rodolfo Bottino,0.608,6.35
Rodolfo Bravo,0.6,6.5
Rodolfo Cascino-Dessy,0.6,
Rodolfo Corsato,1.394,6.475
Rodolfo De Souza,0.84,7.0
Rodolfo Durán,0.6,5.8
Rodolfo Garvel,0.6,
Rodolfo Laganà,1.932,5.35
Rodolfo Livingston,0.6,8.0
Rodolfo Mederos,1.38,7.2
Rodolfo Nevarez,0.6,4.0
Rodolfo Ranni,0.6,5.050000000000001
Rodolfo Riva Palacio Alatriste,0.98,6.4
Rodolfo Rodríguez,0.6,7.8
Rodolfo Sancho,2.206,5.616666666666667
Rodolfo Suárez,0.6,7.1
Rodolfo Vásquez,0.694,6.15
Rodolfo de Anda,1.315,
Rodolfo de Anda Jr.,0.6,
Rodolphe Antrim,2.215,4.5
Rodolphe Borgnier,0.6,5.3
Rodolphe Burger,0.6,5.8
Rodolphe Marconi,0.6,5.5
Rodolphe Pauly,1.4,6.459999999999999
Rodrigo,0.6,6.4
Rodrigo Abed,2.101,4.1
Rodrigo Achondo,0.6,5.1
Rodrigo Andreatto,0.6,5.7
Rodrigo Aragón,0.6,3.9
Rodrigo Barbosa,0.6,6.4
Rodrigo Bastidas,0.694,5.8
Rodrigo Bianco,0.6,3.6
Rodrigo Bolzan,0.6,5.1
Rodrigo Borques,0.6,6.9
Rodrigo Cachero,0.6,7.050000000000001
Rodrigo Carrasco,0.6,5.5
Rodrigo Cornelsen,0.6,5.9
Rodrigo Crespo,0.6,5.2
Rodrigo Dorfman,0.6,8.1
Rodrigo Díaz,0.6,4.2
Rodrigo Fischer,0.6,6.8
Rodrigo Fonseca,0.6,7.6
Rodrigo Garín,0.6,5.8
Rodrigo González,0.6,7.6
Rodrigo Guirao Díaz,2.114,
Rodrigo Herrera,0.6,6.9
Rodrigo Hilbert,0.608,4.2
Rodrigo Lico Lorente,0.6,6.3
Rodrigo Lombardi,0.694,5.6
Rodrigo Lopresti,0.6,6.55
Rodrigo Mendez-Roca,0.6,5.8
Rodrigo Molina,0.6,5.5
Rodrigo Mora,0.6,7.3
Rodrigo Morelli,0.6,6.3
Rodrigo Murray,0.6,6.3
Rodrigo Muñoz,0.6,5.9
Rodrigo Noya,0.7319999999999999,6.066666666666667
Rodrigo Ostap,0.6,2.1
Rodrigo Oviedo,0.6,6.05
Rodrigo Palacios,0.6,6.0
Rodrigo Pandolfo,1.388,7.1
Rodrigo Penna,0.84,6.5
Rodrigo Pilgrim,0.6,7.4
Rodrigo Pimentel,0.6,7.8
Rodrigo Reyes,0.6,7.2
Rodrigo Rodrigues,0.6,
Rodrigo Rodríguez Presedo,0.6,6.3
Rodrigo Salinas,0.608,4.2
Rodrigo Santoro,4.47,7.053846153846154
Rodrigo Sepúlveda,0.6,6.3
Rodrigo Silva,0.6,7.0
Rodrigo Soto,0.98,4.2
Rodrigo Sánchez Borhorquez,0.6,7.4
Rodrigo Sánchez-Patiño,1.96,6.1
Rodrigo Taramona,1.61,5.2
Rodrigo Vidal,0.6,4.2
Rodrigo Vásquez,0.6,3.7
Rodrigo de la Serna,3.6710000000000003,6.720000000000001
Rodrigo dos Santos,0.6,7.300000000000001
Rodrigue Grego,0.6,6.1
Rodrigue Ouattara,0.612,7.5
Rody Vera,1.4,7.2
Roeder,0.79,7.5
Roef Ragas,0.6,7.1
Roel Vanderstukken,0.6,4.9
Roeland Fernhout,1.288,6.1000000000000005
Roeland Wiesnekker,1.4,6.1
Roence Santos,0.9800000000000001,5.666666666666667
Rogelio Douglas Jr.,1.38,7.0
Rogelio Guerra,1.094,4.0
Rogelio de Badajoz,0.6,4.2
Roger Adam Smith,0.6,6.1
Roger Allam,3.115,6.975
Roger Anderson,0.6,4.5
Roger Ashton-Griffiths,0.743,5.6
Roger Assaf,0.6,6.5
Roger Barclay,1.4,6.4
Roger Bart,3.727,5.8
Roger Brierley,1.413,5.3
Roger Cantin,0.6,7.2
Roger Carel,1.48,6.1
Roger Casamajor,0.6,6.3999999999999995
Roger Cicero,0.828,6.7
Roger Coderre,0.6,5.1
Roger Coma,0.6,5.925
Roger Corman,2.974,6.859999999999999
Roger Cross,3.621,5.05
Roger Daltrey,1.03,5.975
Roger Danuarta,1.252,5.050000000000001
Roger Deakins,1.4,7.05
Roger Diehl,0.6,6.2
Roger Doche,0.6,7.7
Roger Dumas,0.84,6.6000000000000005
Roger Dunn,1.788,5.733333333333333
Roger Ebert,1.023,6.633333333333333
Roger Evans,0.828,4.5
Roger Fan,0.732,5.7
Roger Fritz,0.84,1.7
Roger Fung,0.6,5.8
Roger Glover,0.764,7.4
Roger Guenveur Smith,1.442,5.569999999999999
Roger Guidone,0.6,6.0
Roger Gutierrez,0.6,5.3
Roger Hammond,0.729,5.7
Roger Haskett,2.92,5.2
Roger Hilleren,0.6,5.2
Roger Huang Jiang-Feng,1.566,7.3
Roger Ibañez,0.6,6.6
Roger Irvin Dunn,0.6,6.1
Roger Jendly,0.6,4.949999999999999
Roger Kiluwa,0.6,7.2
Roger King,0.6,5.9
Roger Kwok,2.041,5.5
Roger L. Jackson,0.735,6.4
Roger Larue,0.6,6.3
"Roger Lay, Jr.",0.6,5.9
Roger Lee,0.828,4.4
Roger Lloyd Pack,3.265,6.050000000000001
Roger Lumont,1.4,3.0
Roger Michael,0.6,6.4
Roger Miller,0.6,7.2
Roger Miremont,0.63,6.1
Roger Miret,0.6,7.1
Roger Moore,3.801,4.675000000000001
Roger Moreno,0.6,6.8
Roger Moring,0.6,7.8
Roger Morlidge,0.698,5.6
Roger Narayan,0.694,8.3
Roger Nevares,0.648,3.3
Roger O'Donnell,0.6,8.5
Roger Pavlovich,0.98,2.9
Roger Payne,0.6,8.4
Roger Pera,0.694,5.8
Roger Perry,2.386,4.2
Roger Príncep,0.6,7.4
Roger Rees,1.564,5.655555555555555
Roger Ringrose,0.6,4.6
Roger Robinson,1.3999999999999997,5.966666666666666
Roger S. Wareham,0.6,6.7
Roger Schmelzer,0.6,4.9
Roger Sharpe,0.6,6.9
Roger Sloman,1.642,6.3
Roger Souza,0.6,6.2
Roger Tebb,0.6,5.9
Roger Toussant,0.6,5.3
Roger Van Hool,0.6,5.949999999999999
Roger Velasco,0.6,5.3
Roger Waters,0.84,8.1
Roger Wilson,0.6,6.1
Roger Ycaza,0.6,8.8
Roger Yuan,2.0128333333333335,4.800000000000001
Roger Álvarez,0.828,6.3
Rogers Stevens,0.6,8.2
Rogvold Sukhoverko,0.828,6.8
Rogério Cardoso,0.828,7.333333333333333
Rogério Costa,0.6,5.9
Rogério Duarte,0.6,
Rogério Duprat,0.6,8.0
Rogério Fróes,0.6,
Rogério Jacques,0.6,6.5
Rogério Samora,0.6479999999999999,6.0375
Rogério Sganzerla,0.6,5.7
Roh Moo-hyun,0.6,
Rohan Chand,1.96,5.4
Rohan Nichol,1.96,6.65
Rohanna Law,0.6,5.8
Rohini,2.268,6.65
Rohini Hattangadi,0.652,8.0
Rohini Sen,0.6,5.4
Rohit Chaudhary,0.6,7.2
Rohit Colin Rao,0.6,
Rohit KaduDeshmukh,0.608,6.0
Rohit Mugullu,0.6,4.0
Rohit Pathak,0.828,7.3
Rohit Roy,1.4000000000000001,4.775
Roi Vinzon,1.22,5.7
Roisin Loughrey,0.6,7.1
Roja Selvamani,0.612,5.433333333333334
Rojan Hosseini,0.6,7.4
Rojda Demirer,7.158,5.0
Rojin Younessi,0.6,7.7
Rok Cvetkov,0.6,5.6
Rok Glavac-Šah,0.6,6.1
Rok Jožef,0.6,4.0
Rok Vihar,0.6,5.4
Rokeya Prachy,0.6,7.7
Rokhaya Niang,0.6,6.5
Roko Babičković,0.6,
Roksana Krzeminska,0.6,4.65
Roksana Naderi,0.6,8.2
Rokuro Mochizuki,1.4,6.6
Rokuro Naya,1.145,6.975
Roky Erickson,0.6,7.6
Rola Mahmoud,0.6,6.0
Roland Buck III,1.96,
Roland Chalosse,0.6,6.6
Roland Dannenhauer,0.6,
Roland Dantes,0.6,3.4
Roland Dorfeuille,0.6,7.4
Roland Düringer,0.6,6.375
Roland Florstedt,1.4,7.1
Roland Gift,1.4,6.300000000000001
Roland Giraud,1.6,4.75
Roland Gmür,0.6,7.8
Roland Hedlund,0.84,5.0
Roland K. Smith,0.6,6.8
Roland Kickinger,0.6,5.0
Roland Koch,0.6,5.9
Roland Lanza,0.6,3.7
Roland Lethem,1.38,
Roland Magdane,1.094,6.5
Roland Manookian,1.052,5.959999999999999
Roland Menou,1.008,5.1
Roland Munter,0.689,6.5
Roland Neveu,0.6,6.6
Roland Nkeyi,0.6,6.9
Roland Odoutan,0.6,7.0
Roland Oser,0.6,6.9
Roland Pfaus,0.6,3.3
Roland Riebeling,0.6,6.9
Roland Rába,0.6,6.05
Roland Sands,0.6,4.3
Roland Schäfer,0.648,6.7
Roland Selmeczi,0.6,6.7
Roland Silbernagl,1.38,6.7
Roland Tzafetás,1.614,6.8
Roland Uruci,0.6,6.3
Roland Vittot,0.6,7.9
Roland von Unruh,0.6,6.7
Rolanda Marais,3.612,7.9
Rolandas Boravskis,1.4,7.0
Rolande Kalis,0.766,6.6
Rolando Boyce,0.604,7.3
Rolando Brito,0.6,6.5
Rolando D'Lugo,0.6,7.6
Rolando Goyaud,0.6,7.4
Rolando Hernández,0.6,6.9
Rolando Inocencio,0.6,8.5
Rolando Millet,0.98,3.7
Rolando Molina,0.61,6.5
Rolando Núñez,0.6,7.6
Rolando Octavio,0.6,6.0
Rolando Padilla,0.6,4.6
Rolando Ravello,2.726999999999999,6.129411764705881
Rolando Zadra,0.6,7.1
Rolf Abderhalden,0.6,6.2
Rolf Aldag,0.6,7.2
Rolf Arly Lund,0.6,6.4
Rolf Becker,0.728,6.7
Rolf Boysen,0.702,6.3
Rolf Degerlund,0.6,5.8
Rolf Dennemann,1.38,6.800000000000001
Rolf Dieter Degen,0.6,7.0
Rolf Hoppe,3.021,6.7
Rolf Kanies,1.688,5.574999999999999
Rolf Kristian Larsen,2.324,6.666666666666667
Rolf Lassgård,3.2929999999999997,5.627272727272727
Rolf Lydahl,1.4,7.5
Rolf Nagel,0.6,6.8
Rolf Olsson,0.6,2.7
Rolf Peter Kahl,0.6,5.933333333333333
Rolf Saxon,0.694,5.9
Rolf Skoglund,0.648,3.8
Rolf Snoeren,0.6,7.9
Rolf Sundberg,0.6,6.6
Rolf Tiedemann,0.6,6.5
Rolf Törrönen,0.6,5.7
Rolf Zacher,1.686,6.133333333333333
Rolf-Ernst Breuer,0.6,7.5
Rolfe Kanefsky,1.096,3.4
Rollo,0.6,6.7
Rollo Weeks,0.6,5.3
Rolo Puente,0.6,5.3
Rolonda Watts,0.694,5.2
Roly Serrano,1.176,6.135714285714286
Roma Asrani,0.648,5.75
Roma Downey,1.301,7.3
Roma Gąsiorowska,0.98,6.25
Roma Maffia,3.983,6.416666666666667
Roma Navani,0.6,3.5
Romain Berger,0.98,3.3
Romain Bouteille,2.188,6.7
Romain Duris,3.7180000000000017,6.217647058823529
Romain Francisco,0.6,5.949999999999999
Romain Goupil,0.6,6.65
Romain Ogerau,0.6,4.9
Romain Protat,0.677,6.2
Romain Torres,0.6,6.6
Roman Ageev,0.6,7.3
Roman Ageyev,0.98,7.1
Roman Bugaj,0.694,6.8
Roman Danilychev,0.6,2.5
Roman Fokin,0.605,6.3
Roman Gancarczyk,0.6,5.033333333333334
Roman Girelli,0.6,5.3
Roman Indyk,0.6,6.4
Roman Izaias,0.6,4.9
Roman Jilkin,0.6,6.3
Roman Kachanov,1.4,7.5
Roman Karpynec,0.6,3.4
Roman Kartsev,1.094,4.55
Roman Kirimov,0.6,3.4
Roman Knizka,2.062,6.211111111111111
Roman Končar,1.38,5.8
Roman Krol,0.6,7.4
Roman Kurtsyn,2.293,3.65
Roman Kłosowski,0.6,4.6
Roman Lochmann,1.4,5.4
Roman Luknár,0.6,6.5
Roman Madyanov,2.282,5.75
Roman Mitichyan,2.656,6.4
Roman Opalka,0.6,6.7
Roman Paszke,0.6,6.4
Roman Podhora,2.744,6.085714285714286
Roman Polanski,3.747,6.6
Roman Roth,0.98,6.15
Roman Schatz,0.6,6.7
Roman Shumilov,0.6,
Roman Skamene,1.176,2.9
Roman Varshavsky,0.98,7.7
Roman Viktyuk,0.6,6.6
Roman Zach,1.214,7.1499999999999995
Roman Zeller,0.6,8.0
Roman Zhilkin,0.6,4.3
Roman Štabrňák,0.84,2.1
Romana Hadzovic,0.6,5.8
Romana Vrede,0.6,7.1
Romane Bohringer,2.0659999999999994,6.487500000000001
Romane Maranda,0.6,6.2
Romanița Ionescu,0.6,7.4
Romann Berrux,1.4,6.0
